SoapEnvelopeNs,SoapBodyPresent,OperationName,OperationNs,MessageType,TXLifeRequest_PrimaryObjectID,TransRefGUID,TransType_tc,TransType_text,TransSubType_tc,TransSubType_text,TransExeDate,TransExeTime,PendingResponseOK_tc,PendingResponseOK_text,Holding_id,HoldingTypeCode_tc,HoldingTypeCode_text,DistributorClientAcctNum,Policy_CarrierPartyID,PolNumber,Policy_CarrierCode,CusipNum,Annuity_present,ArrMode_tc,ArrMode_text,ArrType_tc,ArrType_text,ArrSubType_tc,ArrSubType_text,ModalAmt,SourceTransferAmtType_tc,SourceTransferAmtType_text,TaxFed_id,TaxFed_AppliesToPartyID,TaxFed_Place_tc,TaxFed_Place_text,TaxFed_Type_tc,TaxFed_Type_text,TaxState_id,TaxState_AppliesToPartyID,TaxState_Place_tc,TaxState_Place_text,TaxState_Type_tc,TaxState_Type_text,OLifEExtension_VendorCode,OLifEExtension_ExtensionCode,AmountQualifier_tc,AmountQualifier_text,Party_Agent_id,Party_Agent_PartyTypeCode_tc,Party_Agent_PartyTypeCode_text,Party_Agent_FirstName,Party_Agent_LastName,Party_Agent_NIPRNumber,Party_Agent_IDPart,Party_Agent_PartialIDType_tc,Party_Agent_PartialIDType_text,Party_Distributor_id,Party_Distributor_PartyTypeCode_tc,Party_Distributor_PartyTypeCode_text,Party_Distributor_DTCCMemberCode,Party_Distributor_DTCCAssociatedMemberCode,Party_Carrier_id,Party_Carrier_PartyTypeCode_tc,Party_Carrier_PartyTypeCode_text,Party_Carrier_DTCCMemberCode,Party_Carrier_DTCCAssociatedMemberCode,Party_Carrier_CarrierCode,Party_PrimaryOwner_id,Party_PrimaryOwner_PartyTypeCode_tc,Party_PrimaryOwner_PartyTypeCode_text,Party_PrimaryOwner_FirstName,Party_PrimaryOwner_LastName,Party_PrimaryOwner_IDPart,Party_PrimaryOwner_PartialIDType_tc,Party_PrimaryOwner_PartialIDType_text,Party_PrimaryAnnuitant_id,Party_PrimaryAnnuitant_PartyTypeCode_tc,Party_PrimaryAnnuitant_PartyTypeCode_text,Party_PrimaryAnnuitant_FirstName,Party_PrimaryAnnuitant_LastName,Party_PrimaryAnnuitant_IDPart,Party_PrimaryAnnuitant_PartialIDType_tc,Party_PrimaryAnnuitant_PartialIDType_text,Relation_Agent_id,Relation_Agent_OriginatingObjectID,Relation_Agent_RelatedObjectID,Relation_Agent_OriginatingObjectType_tc,Relation_Agent_OriginatingObjectType_text,Relation_Agent_RelatedObjectType_tc,Relation_Agent_RelatedObjectType_text,Relation_Agent_RoleCode_tc,Relation_Agent_RoleCode_text,Relation_Distributor_id,Relation_Distributor_OriginatingObjectID,Relation_Distributor_RelatedObjectID,Relation_Distributor_OriginatingObjectType_tc,Relation_Distributor_OriginatingObjectType_text,Relation_Distributor_RelatedObjectType_tc,Relation_Distributor_RelatedObjectType_text,Relation_Distributor_RoleCode_tc,Relation_Distributor_RoleCode_text,Relation_Carrier_id,Relation_Carrier_OriginatingObjectID,Relation_Carrier_RelatedObjectID,Relation_Carrier_OriginatingObjectType_tc,Relation_Carrier_OriginatingObjectType_text,Relation_Carrier_RelatedObjectType_tc,Relation_Carrier_RelatedObjectType_text,Relation_Carrier_RoleCode_tc,Relation_Carrier_RoleCode_text,Relation_Owner_id,Relation_Owner_OriginatingObjectID,Relation_Owner_RelatedObjectID,Relation_Owner_OriginatingObjectType_tc,Relation_Owner_OriginatingObjectType_text,Relation_Owner_RelatedObjectType_tc,Relation_Owner_RelatedObjectType_text,Relation_Owner_RoleCode_tc,Relation_Owner_RoleCode_text,Relation_Annuitant_id,Relation_Annuitant_OriginatingObjectID,Relation_Annuitant_RelatedObjectID,Relation_Annuitant_OriginatingObjectType_tc,Relation_Annuitant_OriginatingObjectType_text,Relation_Annuitant_RelatedObjectType_tc,Relation_Annuitant_RelatedObjectType_text,Relation_Annuitant_RoleCode_tc,Relation_Annuitant_RoleCode_text,ExpectedToPass,FailureReason
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,ce2c0324-aca9-419b-9492-69027a9cdfe6,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,130124214,Party_Carrier,8100027161,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,XMEKPX,WIUUS,6385,1,SSN,Party_PrimaryAnnuitant,1,Person,XMEKPX,WIUUS,6385,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,d3f3478f-ef05-4192-b379-82d639d4892e,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,111065,Party_Carrier,8100030629,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,ZII H,WMECHN,7551,1,SSN,Party_PrimaryAnnuitant,1,Person,ZII H,WMECHN,7551,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,38e50fc4-9ee1-49be-b57f-c9bb61552c7b,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,111079,Party_Carrier,8100030637,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,ASUNV V,NFYVAP,3903,1,SSN,Party_PrimaryAnnuitant,1,Person,ASUNV V,NFYVAP,3903,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,77af18fb-fa2b-4301-9e2f-524b21e9270c,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,241056154030,Party_Carrier,8100040230,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,PUXECP,QVESDET,3235,1,SSN,Party_PrimaryAnnuitant,1,Person,PUXECP,QVESDET,3235,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,c1167eba-01f7-4441-b77f-1f68ea2f9131,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,016143,Party_Carrier,8100044877,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,YCZIXE,JAVVFPF,7114,1,SSN,Party_PrimaryAnnuitant,1,Person,YCZIXE,JAVVFPF,7114,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,cdedee9f-8234-421d-bccd-953372602651,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,6960375118069,Party_Carrier,8100045817,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,TKDSETF O,ASTNYF,5145,1,SSN,Party_PrimaryAnnuitant,1,Person,TKDSETF O,ASTNYF,5145,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,be544688-e60d-4246-b69f-cc75a90bb939,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,8100045932,Party_Carrier,8100045932,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,HCXHCXC,LPDAPEGGRFL,9528,1,SSN,Party_PrimaryAnnuitant,1,Person,HCXHCXC,LPDAPEGGRFL,9528,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,ff9a5cfd-cf2c-4d7f-9a91-614e1dec00b2,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,723047585,Party_Carrier,8100046146,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,DSUDSUS,LKEIHIZ,3142,1,SSN,Party_PrimaryAnnuitant,1,Person,DSUDSUS,LKEIHIZ,3142,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,d75ed150-5055-4560-af3f-bc16b64e24d2,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,106611151,Party_Carrier,8100050981,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,ANDREW,CHASE,,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,FCVXEBEC,VGJECFP,1858,1,SSN,Party_PrimaryAnnuitant,1,Person,FCVXEBEC,VGJECFP,1858,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,808175a1-309a-40af-baa1-b3f9b1e45a42,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,667594,Party_Carrier,8100052425,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,UNJSUGN,CSTCRSW,9673,1,SSN,Party_PrimaryAnnuitant,1,Person,UNJSUGN,CSTCRSW,9673,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,9ca6300d-5108-4c65-876f-148b5178b706,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,8100056293,Party_Carrier,8100056293,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,UNYSVQ X,JCUITU,6950,1,SSN,Party_PrimaryAnnuitant,1,Person,UNYSVQ X,JCUITU,6950,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,cc2d5039-4f06-41e3-b425-2a64b9e7f933,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,052160972,Party_Carrier,8100067613,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,JCFVQNY B,ICTU,1944,1,SSN,Party_PrimaryAnnuitant,1,Person,JCFVQNY B,ICTU,1944,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,9dde9df1-dba0-4b68-8e9c-792c8267c6c0,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,8100082224,Party_Carrier,8100082224,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,POSGI T,ZGPENXZK,4555,1,SSN,Party_PrimaryAnnuitant,1,Person,POSGI T,ZGPENXZK,4555,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,4010abe4-fad2-4ef7-90a6-9132b0217b54,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,539118671,Party_Carrier,8100082380,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,QGEPG,YGIPRS,4583,1,SSN,Party_PrimaryAnnuitant,1,Person,QGEPG,YGIPRS,4583,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,d2a854a0-0727-433e-9ec5-3b8032b1c247,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,431026388,Party_Carrier,8100091118,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,HGBCH O,IUZSREHK,9054,1,SSN,Party_PrimaryAnnuitant,1,Person,HGBCH O,IUZSREHK,9054,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,8866a427-515d-448a-baff-557dd684de8f,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,019278,Party_Carrier,8100098527,4500,10922T506,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,DONALD,SOMMESE,1019203,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,YLNLP,KICSAGS,7161,1,SSN,Party_PrimaryAnnuitant,1,Person,YLNLP,KICSAGS,7161,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
http://www.w3.org/2003/05/soap-envelope,1,processValueInquiry21208,http://service.iwa.dtcc.com/,VI21208_Msg,Holding_1,495e0a5c-728a-4d6f-af69-7175e35891dd,212,Values Inquiry,21208,Withdrawal Quote,2026-03-20,19:29:18+00:00,0,False,Holding_1,2,Policy,8100180184,Party_Carrier,8100180184,4500,10922T597,1,9,Single Pay,1004900058,OneTimeWithdrawal,4,Specified Amount,2000.00,6,ProrataAllFunds,ID_1,Party_PrimaryOwner,1,Federal,1,Default,ID_2,Party_PrimaryOwner,2,State,1,Default,87726,EXT,2,Gross,Party_Agent,1,Person,ANDREW,CHASE,,,,,Party_Distributor,2,Organization,0015,0015,Party_Carrier,2,Organization,4602,4602,4500,Party_PrimaryOwner,1,Person,JASEJDL V,KLUQ,7731,1,SSN,Party_PrimaryAnnuitant,1,Person,JASEJDL V,KLUQ,7731,1,SSN,Agent_Relation,Holding_1,Party_Agent,4,Holding,6,Party,38,Servicing Agent,Distributor_Relation,Holding_1,Party_Distributor,4,Holding,6,Party,83,Broker Dealer,Carrier_Relation,Holding_1,Party_Carrier,4,Holding,6,Party,87,Carrier,Owner_Relation,Holding_1,Party_PrimaryOwner,4,Holding,6,Party,8,Owner,Annuitant_Relation,Holding_1,Party_PrimaryAnnuitant,4,Holding,6,Party,35,Annuitant,1,
